author_id,name,institution,publications,orcid,degree
https://openalex.org/A5022454237,Michael Fucilla,"Istituto Nazionale di Fisica Nucleare, Gruppo Collegato di Cosenza",1,https://orcid.org/0000-0002-2408-2210,99
https://openalex.org/A5001713530,K. Gallmeister,University of Giessen,1,https://orcid.org/0000-0003-0646-6816,99
https://openalex.org/A5101540306,Alfonso Garcia,Instituto de Física Corpuscular,1,https://orcid.org/0000-0002-8186-2459,99
https://openalex.org/A5082797956,C. A. Garcı́a Canal,Consejo Nacional de Investigaciones Científicas y Técnicas,1,https://orcid.org/0000-0002-5938-7727,99
https://openalex.org/A5047263088,Maria Vittoria Garzelli,Universität Hamburg,1,https://orcid.org/0000-0003-2472-2617,99
https://openalex.org/A5064760622,R. Gauld,University of Bonn,1,https://orcid.org/0000-0002-3681-1855,99
https://openalex.org/A5019770383,Sumit Ghosh,Texas A&M University,1,https://orcid.org/0000-0002-8866-9360,99
https://openalex.org/A5040680611,Anish Ghoshal,University of Warsaw,1,https://orcid.org/0000-0001-7045-302X,99
https://openalex.org/A5050296510,S. M. Gibson,Royal Holloway University of London,1,https://orcid.org/0000-0002-1236-9249,99
https://openalex.org/A5108167111,F. Giuli,European Organization for Nuclear Research,1,https://orcid.org/0000-0002-8506-274X,99
https://openalex.org/A5020558981,Dorival Gonçalves,Universidade Federal de Pelotas,1,https://orcid.org/0000-0003-4223-4238,99
https://openalex.org/A5045101705,Dmitry Gorbunov,,1,https://orcid.org/0000-0003-1424-683X,99
https://openalex.org/A5031774790,Srubabati Goswami,Physical Research Laboratory,1,https://orcid.org/0000-0002-5614-4092,99
https://openalex.org/A5062779992,Silvia Grau,European Organization for Nuclear Research,1,,99
https://openalex.org/A5081633993,J. Günther,University of Bonn,1,https://orcid.org/0000-0003-3233-4753,99
https://openalex.org/A5087844903,Marco Guzzi,Kennesaw State University,1,https://orcid.org/0000-0003-3430-2691,99
https://openalex.org/A5108167049,A. Haas,New York University,1,https://orcid.org/0000-0002-4832-0455,99
https://openalex.org/A5082826188,Timo Hakulinen,European Organization for Nuclear Research,1,,99
https://openalex.org/A5055893253,Steven P. Harris,University of Washington,1,https://orcid.org/0000-0002-0809-983X,99
https://openalex.org/A5087716243,Julia Harz,Technical University of Munich,1,https://orcid.org/0000-0002-8362-4083,99
https://openalex.org/A5101621485,Yizhong Wang,University of Washington,1,https://orcid.org/0000-0002-9760-3910,34
https://openalex.org/A5063722751,Swaroop Mishra,Arizona State University,1,https://orcid.org/0009-0001-6413-7001,34
https://openalex.org/A5010927167,Pegah Alipoormolabashi,Sharif University of Technology,1,,34
https://openalex.org/A5037232402,Yeganeh Kordi,Amirkabir University of Technology,1,https://orcid.org/0000-0002-6411-2875,34
https://openalex.org/A5032235420,Amirreza Mirzaei,Sharif University of Technology,1,,34
https://openalex.org/A5101156308,Atharva Naik,Indian Institute of Technology Kharagpur,1,,34
https://openalex.org/A5013034682,Arjun Ashok,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,1,https://orcid.org/0000-0003-4586-4307,34
https://openalex.org/A5002485686,Arut Selvan Dhanasekaran,Arizona State University,1,,34
https://openalex.org/A5087561934,Anjana Arunkumar,Arizona State University,1,https://orcid.org/0000-0003-3513-8600,34
https://openalex.org/A5015155057,David Stap,University of Amsterdam,1,,34
https://openalex.org/A5041631143,Eshaan Pathak,"University of California, Berkeley",1,,34
https://openalex.org/A5070865859,Giannis Karamanolakis,,1,,34
https://openalex.org/A5112974335,Haizhi Lai,,1,,34
https://openalex.org/A5065081932,Ishan Purohit,,1,,34
https://openalex.org/A5002257824,Ishani Mondal,Microsoft Research (United Kingdom),1,,34
https://openalex.org/A5104305306,Jacob Anderson,Arizona State University,1,,34
https://openalex.org/A5086090438,Kirby Kuznia,Arizona State University,1,https://orcid.org/0000-0002-6789-5561,34
https://openalex.org/A5043137006,Krima Doshi,Arizona State University,1,,34
https://openalex.org/A5048580366,Kuntal Kumar Pal,Arizona State University,1,https://orcid.org/0000-0003-1278-3252,34
https://openalex.org/A5018555559,Maitreya Patel,Arizona State University,1,,34
https://openalex.org/A5020738651,Mehrad Moradshahi,Stanford University,1,https://orcid.org/0000-0002-5187-5304,34
https://openalex.org/A5106524687,Mihir Parmar,Arizona State University,1,,34
https://openalex.org/A5091764885,Mirali Purohit,Infotec (United Kingdom),1,https://orcid.org/0009-0009-0354-4920,34
https://openalex.org/A5004217423,Neeraj Varshney,Arizona State University,1,https://orcid.org/0000-0003-0752-2103,34
https://openalex.org/A5047335050,Phani Rohitha Kaza,Arizona State University,1,,34
https://openalex.org/A5061772630,Pulkit Verma,Arizona State University,1,https://orcid.org/0000-0002-8770-5390,34
https://openalex.org/A5018004622,Ravsehaj Singh Puri,Arizona State University,1,,34
https://openalex.org/A5018133394,Rushang Karia,Arizona State University,1,,34
https://openalex.org/A5062542902,Savan Doshi,Arizona State University,1,,34
https://openalex.org/A5047561807,Shailaja Keyur Sampat,Arizona State University,1,,34
https://openalex.org/A5104083095,Siddhartha Mishra,University of Massachusetts Amherst,1,,34
https://openalex.org/A5052996847,Sujan Reddy A,National Institute of Technology Karnataka,1,https://orcid.org/0000-0003-1685-1961,34
https://openalex.org/A5015133754,Sumanta Patro,Tennessee Cancer Specialists,1,,34
https://openalex.org/A5073080117,Tanay Dixit,Indian Institute of Technology Madras,1,,34
https://openalex.org/A5091771176,Xudong Shen,National University of Singapore,1,https://orcid.org/0000-0001-9115-8572,34
https://openalex.org/A5080631815,V. Diana,Smith-Kettlewell Eye Research Institute,1,https://orcid.org/0000-0003-1935-1241,3
https://openalex.org/A5037563352,Aniruddha Agarwal,Post Graduate Institute of Medical Education and Research,1,https://orcid.org/0000-0003-4985-9855,3
https://openalex.org/A5091022089,Quan Dong Nguyen,Smith-Kettlewell Eye Research Institute,1,https://orcid.org/0000-0002-6024-8441,3
https://openalex.org/A5062102495,Julia A. Haller,Wills Eye Hospital,1,https://orcid.org/0000-0003-3263-5572,3
https://openalex.org/A5061751725,Axel Petzold,National Hospital for Neurology and Neurosurgery,1,https://orcid.org/0000-0002-0344-9749,99
https://openalex.org/A5062060255,Clare L. Fraser,University of Sydney,1,https://orcid.org/0000-0002-0379-7743,99
https://openalex.org/A5084652666,Mathias Abegg,University of Bern,1,https://orcid.org/0000-0002-5150-9320,99
https://openalex.org/A5049456235,Raed Alroughani,Amiri Hospital,1,https://orcid.org/0000-0001-5436-5804,99
https://openalex.org/A5050832844,Daniah Alshowaeir,King Saud University,1,,99
https://openalex.org/A5089503821,Regina Maria Papais Alvarenga,Universidade Federal do Estado do Rio de Janeiro,1,https://orcid.org/0000-0002-1141-8619,99
https://openalex.org/A5108696758,Cécile Andris,University of Liège,1,,99
https://openalex.org/A5033884589,Nasrin Asgari,University of Southern Denmark,1,https://orcid.org/0000-0001-8551-0947,99
https://openalex.org/A5054593177,Yael Barnett,St Vincent's Hospital Sydney,1,https://orcid.org/0000-0002-1232-805X,99
https://openalex.org/A5034914608,Roberto Battistella,Universidade de São Paulo,1,,99
https://openalex.org/A5046799405,Raed Behbehani,Ibn Sina Hospital,1,https://orcid.org/0000-0002-6633-3567,99
https://openalex.org/A5060017986,Thomas Berger,Medical University of Vienna,1,https://orcid.org/0000-0001-5626-1144,99
https://openalex.org/A5017325887,Mukharram M. Bikbov,Ufa Eye Research Institute,1,https://orcid.org/0000-0002-9476-8883,99
https://openalex.org/A5025519386,Damien Biotti,,1,https://orcid.org/0000-0003-0569-629X,99
https://openalex.org/A5031361641,Valérie Biousse,Emory Eye Center,1,https://orcid.org/0000-0002-3594-850X,99
https://openalex.org/A5073929109,Antonella Boschi,Cliniques Universitaires Saint-Luc,1,,99
https://openalex.org/A5031693267,Milan Brazdil,St. Anne's University Hospital Brno,1,,99
https://openalex.org/A5031079223,A. Yu. Brezhnev,Kursk State Medical University,1,https://orcid.org/0000-0002-5597-983X,99
https://openalex.org/A5061851273,Peter A. Calabresi,Johns Hopkins University,1,https://orcid.org/0000-0002-7776-6472,99
https://openalex.org/A5032511764,Monique Cordonnier,Université Libre de Bruxelles,1,,99
https://openalex.org/A5009520384,Fiona Costello,University of Calgary,1,https://orcid.org/0000-0001-8007-6627,99
https://openalex.org/A5108820361,Franz Marie Cruz,Philippine General Hospital,1,,99
https://openalex.org/A5071528306,Leonardo Provetti Cunha,Universidade Federal de Juiz de Fora,1,https://orcid.org/0000-0001-7984-1790,99
https://openalex.org/A5058048052,Smail Daoudi,Mouloud Mammeri University of Tizi-Ouzou,1,,99
https://openalex.org/A5000767968,Romain Deschamps,Fondation Ophtalmologique Adolphe de Rothschild,1,https://orcid.org/0000-0001-6291-8771,99
https://openalex.org/A5011213325,de Sèze,Hôpitaux Universitaires de Strasbourg,1,https://orcid.org/0000-0002-7197-7578,99
https://openalex.org/A5054441391,Ricarda Diem,University Hospital Heidelberg,1,,99
https://openalex.org/A5001360175,Masoud Etemadifar,Isfahan University of Medical Sciences,1,https://orcid.org/0000-0002-0066-3782,99
https://openalex.org/A5101962500,José Flores‐Rivera,Instituto Nacional de Neurología y Neurocirugía,1,https://orcid.org/0000-0001-6019-3009,99
https://openalex.org/A5101847947,Pedro Fonseca,Hospitais da Universidade de Coimbra,1,https://orcid.org/0000-0003-4940-8210,99
https://openalex.org/A5079276092,Jette Lautrup Frederiksen,Copenhagen University Hospital,1,https://orcid.org/0000-0003-1661-7438,99
https://openalex.org/A5058205908,Elliot M. Frohman,Stanford University,1,https://orcid.org/0000-0002-0674-8680,99
https://openalex.org/A5110606098,Teresa C. Frohman,Stanford University,1,,99
https://openalex.org/A5089754910,Caroline Tilikete,Hospices Civils de Lyon,1,https://orcid.org/0000-0002-1452-1398,99
https://openalex.org/A5111788518,Kazuo Fujihara,Fukushima Medical University,1,,99
https://openalex.org/A5023078560,Alberto Gálvez,University of Alberta,1,,99
https://openalex.org/A5075965534,Riadh Gouider,Tunis El Manar University,1,https://orcid.org/0000-0001-9615-3797,99
https://openalex.org/A5044896956,Fernando Gracia,Saint Thomas Hospital,1,,99
https://openalex.org/A5014403258,Nikolaos Grigoriadis,Aristotle University of Thessaloniki,1,https://orcid.org/0000-0002-4278-3301,99
https://openalex.org/A5063100979,J. Guajardo,Universidad del Desarrollo,1,https://orcid.org/0000-0001-5457-0453,99
https://openalex.org/A5074971061,Mario Habek,University of Zagreb,1,https://orcid.org/0000-0002-3360-1748,99
https://openalex.org/A5069448565,Marko Hawlina,Ljubljana University Medical Centre,1,,99
https://openalex.org/A5012275404,Elena H. Martínez‐Lapiscina,Hospital Clínic de Barcelona,1,https://orcid.org/0000-0003-4272-0826,99
https://openalex.org/A5082997579,Juzar Hooker,Aga Khan University Nairobi,1,https://orcid.org/0000-0001-7057-1843,99
https://openalex.org/A5083630854,Jyh Yung Hor,,1,https://orcid.org/0000-0003-2244-879X,99
https://openalex.org/A5029837026,William Howlett,Kilimanjaro Christian Medical Centre,1,,99
https://openalex.org/A5013573000,Yu-Min Huang,Linköping University Hospital,1,https://orcid.org/0000-0002-4192-079X,99
https://openalex.org/A5011774636,Zhannat Idrissova,Kazakh National Medical University,1,https://orcid.org/0000-0003-2500-7105,99
https://openalex.org/A5047216506,Zsolt Illés,Odense University Hospital,1,https://orcid.org/0000-0001-9655-0450,99
https://openalex.org/A5009306263,Jasna Jančić,"University Children's Hospital, Belgrade",1,https://orcid.org/0000-0002-2935-0798,99
https://openalex.org/A5063053635,Panitha Jindahra,Ramathibodi Hospital,1,https://orcid.org/0000-0002-2555-3037,99
https://openalex.org/A5015657745,Dimitrios Karussis,Sheba Medical Center,1,https://orcid.org/0000-0001-5529-1237,99
https://openalex.org/A5045131883,Emı́lia Kerty,Oslo University Hospital,1,https://orcid.org/0000-0001-9051-4168,99
https://openalex.org/A5100657376,Ho Jin Kim,National Cancer Center,1,https://orcid.org/0000-0002-8672-8419,99
https://openalex.org/A5076242430,Wolf A. Lagrèze,University Medical Center Freiburg,1,https://orcid.org/0000-0002-3558-5905,99
https://openalex.org/A5042888061,Letizia Leocani,Vita-Salute San Raffaele University,1,https://orcid.org/0000-0001-9326-6753,99
https://openalex.org/A5105369596,Nathan W. Levin,Hadassah Medical Center,1,https://orcid.org/0000-0001-6396-1181,99
https://openalex.org/A5024736311,Petra Lišková,General University Hospital in Prague,1,https://orcid.org/0000-0001-7834-8486,99
https://openalex.org/A5048043623,Yaou Liu,Beijing Tian Tan Hospital,1,https://orcid.org/0000-0002-9930-0331,99
https://openalex.org/A5024997401,Youssoufa Maiga,University of Bamako,1,https://orcid.org/0000-0003-4102-8328,99
https://openalex.org/A5091582045,Romain Marignier,,1,https://orcid.org/0000-0002-5967-2800,99
https://openalex.org/A5084831346,Chris McGuigan,University College Dublin,1,,99
https://openalex.org/A5005357373,Dália Meira,Centro Hospitalar de Vila Nova de Gaia,1,,99
https://openalex.org/A5035529603,H. Merle,Centre Hospitalier Universitaire de Martinique,1,https://orcid.org/0000-0002-5515-8249,99
https://openalex.org/A5053137535,Mário Luiz Ribeiro Monteiro,Universidade de São Paulo,1,https://orcid.org/0000-0002-7281-2791,99
https://openalex.org/A5068536935,Anand Moodley,University of KwaZulu-Natal,1,,99
https://openalex.org/A5016034104,Frederico Castelo Moura,Instituto da Visão,1,https://orcid.org/0000-0002-7949-6832,99
https://openalex.org/A5040573271,Silvia Muñoz,Bellvitge University Hospital,1,https://orcid.org/0000-0002-3551-8200,99
https://openalex.org/A5110061289,Sharik Mustafa,,1,,99
https://openalex.org/A5063960911,Ichiro Nakashima,Tohoku Medical and Pharmaceutical University,1,https://orcid.org/0000-0002-2612-8948,99
https://openalex.org/A5056524257,Susana Noval,Hospital Universitario La Paz,1,https://orcid.org/0000-0003-4108-2383,99
https://openalex.org/A5029174715,Carlos Oehninger,Universidad de Montevideo,1,,99
https://openalex.org/A5061843250,Olufunmilola Ogun,University of Ibadan,1,,99
https://openalex.org/A5053257329,Afekhide Omoti,University of Benin,1,,99
https://openalex.org/A5043554952,Lekha Pandit,Nitte University,1,https://orcid.org/0000-0002-2269-5312,99
https://openalex.org/A5056912783,Friedemann Paul,Charité - Universitätsmedizin Berlin,1,https://orcid.org/0000-0002-6378-0070,99
https://openalex.org/A5077708852,Gema Rebolleda,,1,,99
https://openalex.org/A5082301295,Stephen W. Reddel,,1,https://orcid.org/0000-0002-0169-3350,99
https://openalex.org/A5061873431,Konrad Rejdak,Medical University of Lublin,1,https://orcid.org/0000-0002-7019-6681,99
https://openalex.org/A5004009951,Robert Ręjdak,Medical University of Lublin,1,https://orcid.org/0000-0003-3321-2723,99
https://openalex.org/A5033642008,Alfonso J. Rodríguez‐Morales,Fundación Universitaria Autónoma De Las Américas,1,https://orcid.org/0000-0001-9773-2192,99
https://openalex.org/A5074809813,Marie‐Bénédicte Rougier,Université de Bordeaux,1,https://orcid.org/0000-0002-0900-7941,99
https://openalex.org/A5033365657,María José Sá,Fernando Pessoa University,1,https://orcid.org/0000-0003-0825-2977,99
https://openalex.org/A5074560237,Bernardo Sánchez‐Dalmau,Hospital Clínic de Barcelona,1,https://orcid.org/0000-0001-8950-9759,99
https://openalex.org/A5049781352,Deanna Saylor,Johns Hopkins Medicine,1,https://orcid.org/0000-0002-9297-0244,99
https://openalex.org/A5105309166,Ismail Shatriah,Universiti Sains Malaysia,1,https://orcid.org/0000-0002-4753-4814,99
https://openalex.org/A5054066035,Aksel Sıva,Istanbul University-Cerrahpaşa,1,https://orcid.org/0000-0002-8340-6641,99
https://openalex.org/A5071519513,Hadas Stiebel‐Kalish,Tel Aviv University,1,https://orcid.org/0000-0001-7715-6706,99
https://openalex.org/A5083457780,Gabriella Szatmáry,University of Mississippi Medical Center,1,,99
https://openalex.org/A5091776564,Linh Ta,HCMC Hospital of Dermato Venereology,1,,99
https://openalex.org/A5112069258,Silvia Tenembaum,Garrahan Hospital,1,,99
https://openalex.org/A5055011838,Huy Tran,Ho Chi Minh City Medicine and Pharmacy University,1,https://orcid.org/0000-0002-9057-060X,99
https://openalex.org/A5020979789,Yevgen Trufanov,Shupyk National Healthcare University of Ukraine,1,,99
https://openalex.org/A5088390671,Vincent Van Pesch,UCLouvain,1,https://orcid.org/0000-0003-2885-9004,99
https://openalex.org/A5080068101,An-Guor Wang,Taipei Veterans General Hospital,1,https://orcid.org/0000-0003-2709-3086,99
https://openalex.org/A5053075640,Mike P. Wattjes,Medizinische Hochschule Hannover,1,https://orcid.org/0000-0001-9298-2897,99
https://openalex.org/A5002412468,Ernest Willoughby,Auckland City Hospital,1,,99
https://openalex.org/A5004451379,Magd Zakaria,Ain Shams University Hospital,1,https://orcid.org/0000-0001-7168-0726,99
https://openalex.org/A5063269441,Jasmin Zvornicanin,University Clinical Center Tuzla,1,,99
https://openalex.org/A5013357095,Laura J. Balcer,New York University,1,https://orcid.org/0000-0002-5136-4539,99
https://openalex.org/A5011103119,Frank Winkler,National Center for Tumor Diseases,1,https://orcid.org/0000-0003-4892-6104,16
https://openalex.org/A5011955970,Humsa S. Venkatesh,Brigham and Women's Hospital,2,https://orcid.org/0000-0003-1194-3015,42
https://openalex.org/A5020811172,Moran Amit,The University of Texas MD Anderson Cancer Center,1,https://orcid.org/0000-0002-9720-7766,16
https://openalex.org/A5069527451,Tracy T. Batchelor,Brigham and Women's Hospital,1,https://orcid.org/0000-0001-7568-6607,16
https://openalex.org/A5088890575,İhsan Ekin Demir,Technical University of Munich,1,https://orcid.org/0000-0001-8241-1871,16
https://openalex.org/A5060953418,Benjamin Deneen,Baylor College of Medicine,1,,16
https://openalex.org/A5038354675,Shawn L. Hervey‐Jumper,"University of California, San Francisco",2,https://orcid.org/0000-0003-4699-260X,42
https://openalex.org/A5018111436,Thomas Kuner,Heidelberg University,1,https://orcid.org/0000-0003-1896-9031,16
https://openalex.org/A5075733161,Donald Mabbott,University of Toronto,1,https://orcid.org/0000-0001-6161-5066,16
https://openalex.org/A5089760063,Asya Rolls,Technion – Israel Institute of Technology,1,https://orcid.org/0000-0001-5862-4287,16
https://openalex.org/A5010854673,Erica K. Sloan,Monash University,1,https://orcid.org/0000-0002-2355-1433,16
https://openalex.org/A5100373179,Timothy C. Wang,Columbia University,1,https://orcid.org/0000-0001-5730-3019,16
https://openalex.org/A5080482957,Wolfgang Wick,National Center for Tumor Diseases,1,https://orcid.org/0000-0002-6171-634X,16
https://openalex.org/A5085800750,Varun Venkataramani,Heidelberg University,1,https://orcid.org/0000-0002-2927-0886,16
https://openalex.org/A5001101402,Matthias Endres,Charité - Universitätsmedizin Berlin,1,https://orcid.org/0000-0001-6520-3720,5
https://openalex.org/A5020184761,Marı́a A. Moro,Spanish National Centre for Cardiovascular Research,1,https://orcid.org/0000-0003-1010-8237,5
https://openalex.org/A5023593253,Christian H. Nolte,Charité - Universitätsmedizin Berlin,1,https://orcid.org/0000-0001-5577-1775,5
https://openalex.org/A5063045829,Claudia Dames,Freie Universität Berlin,1,https://orcid.org/0000-0002-9030-9532,5
https://openalex.org/A5037429056,Marion S. Buckwalter,Neurosciences Institute,1,https://orcid.org/0000-0003-2807-2447,5
https://openalex.org/A5065638265,Andreas Meisel,Humboldt-Universität zu Berlin,1,https://orcid.org/0000-0001-7233-5342,5
https://openalex.org/A5100442807,Feifei Wang,Stanford University,1,https://orcid.org/0000-0001-7687-3412,12
https://openalex.org/A5101653038,Fuqiang Ren,Stanford University,1,https://orcid.org/0000-0003-3922-5840,12
https://openalex.org/A5030412826,Zhuoran Ma,Stanford University,1,https://orcid.org/0000-0002-1520-2129,12
https://openalex.org/A5083630052,Liangqiong Qu,Stanford University,1,https://orcid.org/0000-0001-8235-7852,12
https://openalex.org/A5022676430,Ronan Gourgues,,1,https://orcid.org/0000-0002-6479-9435,12
https://openalex.org/A5037951357,C. F. Xu,Stanford University,1,https://orcid.org/0000-0001-8831-3607,12
https://openalex.org/A5069196907,Ani Baghdasaryan,Stanford University,1,https://orcid.org/0000-0003-1324-5683,12
https://openalex.org/A5100357064,Jiachen Li,Stanford University,1,https://orcid.org/0000-0001-8311-4043,12
https://openalex.org/A5003770219,Iman Esmaeil Zadeh,Delft University of Technology,1,https://orcid.org/0000-0002-3833-2508,12
https://openalex.org/A5003157053,Johannes W. N. Los,,1,,12
https://openalex.org/A5062771378,Andreas Fognini,,1,https://orcid.org/0000-0002-2895-1110,12
https://openalex.org/A5035910329,Jessie Qin-Dregely,,1,,12
https://openalex.org/A5012196164,Hongjie Dai,Stanford University,1,https://orcid.org/0000-0002-4906-4502,12
https://openalex.org/A5002772633,Zhuoran Fang,University of Washington,1,https://orcid.org/0000-0001-8724-6633,13
https://openalex.org/A5100403609,Rui Chen,University of Washington,1,https://orcid.org/0000-0001-8492-729X,13
https://openalex.org/A5007533574,Jiajiu Zheng,University of Washington,1,https://orcid.org/0000-0003-1527-201X,13
https://openalex.org/A5016699271,Asir Intisar Khan,Stanford University,1,https://orcid.org/0000-0003-4635-4667,13
https://openalex.org/A5014327459,Kathryn M. Neilson,Stanford University,1,https://orcid.org/0000-0003-1061-2919,13
https://openalex.org/A5043378029,Sarah Geiger,Draper Laboratory,1,,13
https://openalex.org/A5040540825,Dennis M. Callahan,Draper Laboratory,1,,13
https://openalex.org/A5064082350,Michael Moebius,Draper Laboratory,1,https://orcid.org/0000-0002-1116-4890,13
https://openalex.org/A5015043617,Abhi Saxena,University of Washington,1,https://orcid.org/0000-0001-6453-929X,13
https://openalex.org/A5034037591,Michelle Chen,Stanford University,1,https://orcid.org/0000-0001-6508-9163,13
https://openalex.org/A5073992949,Carlos Rı́os,"University of Maryland, College Park",1,https://orcid.org/0000-0001-6859-5491,13
https://openalex.org/A5111985787,Juejun Hu,Massachusetts Institute of Technology,1,,13
https://openalex.org/A5007851197,Arka Majumdar,University of Washington,1,https://orcid.org/0000-0003-0917-590X,13
https://openalex.org/A5002691323,Saritha Krishna,"University of California, San Francisco",1,,28
https://openalex.org/A5082227326,Abrar Choudhury,Neurological Surgery,1,https://orcid.org/0000-0001-8312-2457,28
https://openalex.org/A5114045754,Kyounghee Seo,Neurological Surgery,1,,28
https://openalex.org/A5009710175,Sofia Kakaizada,Neurological Surgery,1,https://orcid.org/0000-0003-3653-5974,28
https://openalex.org/A5102984039,Anthony Lee,Neurological Surgery,1,https://orcid.org/0009-0005-6112-2006,28
https://openalex.org/A5051679592,Alexander A. Aabedi,"University of California, San Francisco",1,https://orcid.org/0000-0002-7935-5458,28
https://openalex.org/A5046299694,Galina Popova,Neurological Surgery,1,https://orcid.org/0000-0001-8249-219X,28
https://openalex.org/A5011209038,Benjamin Lipkin,University of Michigan–Ann Arbor,1,https://orcid.org/0000-0001-7465-5315,28
https://openalex.org/A5102899248,Caroline Cao,Neurological Surgery,1,https://orcid.org/0009-0001-6721-173X,28
https://openalex.org/A5025677055,Cesar Nava Gonzales,Neurological Surgery,1,,28
https://openalex.org/A5029324236,Rasika Sudharshan,Neurological Surgery,1,https://orcid.org/0000-0001-9918-6703,28
https://openalex.org/A5038952669,Andrew Egladyous,Neurological Surgery,1,,28
https://openalex.org/A5025747374,Nyle Almeida,Neurological Surgery,1,,28
https://openalex.org/A5100747319,Yalan Zhang,Neurological Surgery,1,https://orcid.org/0000-0002-8736-7125,28
https://openalex.org/A5033073004,Annette M. Molinaro,Neurological Surgery,1,https://orcid.org/0000-0002-9854-7404,28
https://openalex.org/A5061266426,Andy Daniel,Neurological Surgery,1,https://orcid.org/0000-0002-3871-3685,28
https://openalex.org/A5067011359,Jeanette Hyer,Neurological Surgery,1,,28
https://openalex.org/A5091099837,Edward F. Chang,"University of California, San Francisco",1,https://orcid.org/0000-0003-2480-4700,28
https://openalex.org/A5041229248,Anne Findlay,"University of California, San Francisco",1,https://orcid.org/0000-0003-1002-4391,28
https://openalex.org/A5019140507,Joanna J. Phillips,"University of California, San Francisco",1,https://orcid.org/0000-0002-3789-8120,28
https://openalex.org/A5035006868,Srikantan S. Nagarajan,"University of California, San Francisco",1,https://orcid.org/0000-0001-7209-3857,28
https://openalex.org/A5007540843,David R. Raleigh,"University of California, San Francisco",1,https://orcid.org/0000-0001-9299-8864,28
https://openalex.org/A5091797906,David Brang,University of Michigan–Ann Arbor,1,https://orcid.org/0000-0002-2706-6777,28
https://openalex.org/A5046952154,Amy D. Proal,,1,https://orcid.org/0009-0001-9495-8572,32
https://openalex.org/A5030924773,Michael B. VanElzakker,,1,https://orcid.org/0000-0002-2276-2415,32
https://openalex.org/A5043318824,Soo Aleman,Karolinska University Hospital,1,https://orcid.org/0000-0003-0461-4870,32
https://openalex.org/A5112954782,Katie Bach,Brookings Institution,1,,32
https://openalex.org/A5011315216,Brittany P. Boribong,Massachusetts General Hospital,1,https://orcid.org/0000-0003-1297-6337,32
https://openalex.org/A5057116894,Marcus Buggert,Integrated Cardio Metabolic Centre,1,https://orcid.org/0000-0003-0633-1719,32
https://openalex.org/A5050524280,Sara Cherry,,1,https://orcid.org/0000-0003-3956-6610,32
https://openalex.org/A5020215482,Daniel S. Chertow,National Institutes of Health Clinical Center,1,https://orcid.org/0000-0002-1675-1728,32
https://openalex.org/A5086761550,Helen Davies,University Hospital of Wales,1,https://orcid.org/0000-0001-6102-256X,32
https://openalex.org/A5006349615,Christopher L. Dupont,J. Craig Venter Institute,1,https://orcid.org/0000-0002-0896-6542,32
https://openalex.org/A5063704053,Steven G. Deeks,"University of California, San Francisco",1,https://orcid.org/0000-0001-6371-747X,32
https://openalex.org/A5004902943,William A. Eimer,Harvard University,1,https://orcid.org/0000-0003-1067-9339,32
https://openalex.org/A5074852854,E. Wesley Ely,Geriatric Research Education and Clinical Center,1,https://orcid.org/0000-0003-3957-2172,32
https://openalex.org/A5046930712,Alessio Fasano,Harvard University,1,https://orcid.org/0000-0002-2134-0261,32
https://openalex.org/A5062981789,Marcelo Freire,J. Craig Venter Institute,1,https://orcid.org/0000-0003-4906-7698,32
https://openalex.org/A5075703749,Linda N. Geng,Stanford University,1,https://orcid.org/0000-0002-9891-5705,32
https://openalex.org/A5040754947,Diane E. Griffin,Johns Hopkins University,1,https://orcid.org/0000-0001-6643-2429,32
https://openalex.org/A5004908163,Timothy J. Henrich,"University of California, San Francisco",1,https://orcid.org/0000-0002-6684-0622,32
https://openalex.org/A5091239458,David Izquierdo‐Garcia,Harvard University,1,https://orcid.org/0000-0003-0763-8827,32
https://openalex.org/A5041188991,Michela Locci,University of Pennsylvania,1,https://orcid.org/0000-0001-8700-671X,32
https://openalex.org/A5050434771,Saurabh Mehandru,Icahn School of Medicine at Mount Sinai,1,https://orcid.org/0000-0001-9781-2969,32
https://openalex.org/A5012551799,Mark M. Painter,Translational Therapeutics (United States),1,https://orcid.org/0000-0002-0180-2748,32
https://openalex.org/A5045440876,Michael J. Peluso,"University of California, San Francisco",1,https://orcid.org/0000-0003-0585-6230,32
https://openalex.org/A5015696712,Etheresia Pretorius,Stellenbosch University,1,https://orcid.org/0000-0002-9108-2384,32
https://openalex.org/A5100694592,David A. Price,University Hospital of Wales,1,https://orcid.org/0000-0001-9416-2737,32
https://openalex.org/A5034262562,Richard H. Scheuermann,J. Craig Venter Institute,2,https://orcid.org/0000-0003-1355-892X,53
https://openalex.org/A5040276909,Gene S. Tan,J. Craig Venter Institute,1,https://orcid.org/0000-0002-0975-0719,32
https://openalex.org/A5050004777,Rudolph E. Tanzi,Massachusetts General Hospital,1,https://orcid.org/0000-0002-7032-1454,32
https://openalex.org/A5074856469,Henry F. VanBrocklin,"University of California, San Francisco",1,https://orcid.org/0000-0003-2849-0841,32
https://openalex.org/A5019729863,Lael M. Yonker,Harvard University,1,https://orcid.org/0000-0003-1711-8227,32
https://openalex.org/A5100701437,Ashish Sharma,University of Washington,1,https://orcid.org/0000-0001-6636-4219,4
https://openalex.org/A5061686151,Inna Wanyin Lin,University of Washington,1,https://orcid.org/0000-0003-2928-0096,4
